run_id,frame_number,timestamp,source,state,previous_state,transition_reason,target_present,ground_truth_x,ground_truth_y,ideal_projected_x,ideal_projected_y,rendered_centroid_x,rendered_centroid_y,estimated_centroid_x,estimated_centroid_y,centroid_error_ideal,centroid_error_rendered,tracking_error,detection_confidence,candidate_count,detection_valid,pan_angle,tilt_angle,pan_command,tilt_command,processing_time_ms,fps
run_1788625614,24,0.7999999999999999,SIMULATION,SEARCHING,SEARCHING,Reset,False,781.0522178672165,1921.8771092410727,,,,,,,,,,0.0,0,False,-0.8333333333333333,-0.6250000000000002,-1.0,-0.75,9.38970000424888,106.49967512779915
run_1788625614,25,0.8333333333333333,SIMULATION,SEARCHING,SEARCHING,Reset,False,782.2307291691941,1923.0556205430503,,,,,,,,,,0.0,0,False,-0.8666666666666666,-0.6500000000000002,-1.0,-0.75,9.751799996593036,102.54517118371662
run_1788625614,26,0.8666666666666666,SIMULATION,SEARCHING,SEARCHING,Reset,False,783.4092404711716,1924.2341318450278,,,,,,,,,,0.0,0,False,-0.8999999999999999,-0.6750000000000003,-1.0,-0.75,10.407499998109415,96.08455442533327
run_1788625614,27,0.8999999999999999,SIMULATION,SEARCHING,SEARCHING,Reset,False,784.5877517731492,1925.4126431470054,,,,,,,,,,0.0,0,False,-0.9333333333333332,-0.7000000000000003,-1.0,-0.75,9.185200004139915,108.87079209481385
run_1788625614,28,0.9333333333333332,SIMULATION,SEARCHING,SEARCHING,Reset,False,785.7662630751267,1926.591154448983,,,,,,,,,,0.0,0,False,-0.9666666666666666,-0.7250000000000003,-1.0,-0.75,9.236900004907511,108.26142964292195
run_1788625614,29,0.9666666666666666,SIMULATION,SEARCHING,SEARCHING,Reset,False,786.9447743771043,1927.7696657509605,,,,,,,,,,0.0,0,False,-0.9999999999999999,-0.7500000000000003,-1.0,-0.75,7.10429999162443,140.75982168249422
run_1788625614,30,0.9999999999999999,SIMULATION,SEARCHING,SEARCHING,Reset,False,788.1232856790818,1928.948177052938,,,,,,,,,,0.0,0,False,-1.0333333333333332,-0.7750000000000004,-1.0,-0.75,6.550000005518086,152.67175559657161
run_1788625614,31,1.0333333333333332,SIMULATION,SEARCHING,SEARCHING,Reset,False,789.3017969810594,1930.1266883549156,,,,,,,,,,0.0,0,False,-1.0666666666666667,-0.8000000000000004,-1.0,-0.75,5.2509000088321045,190.44354269134487
run_1788625614,32,1.0666666666666667,SIMULATION,SEARCHING,SEARCHING,Reset,False,790.480308283037,1931.3051996568931,,,,,,,,,,0.0,0,False,-1.1,-0.8250000000000004,-1.0,-0.75,6.922200002009049,144.46274301663738
run_1788625614,33,1.1,SIMULATION,SEARCHING,SEARCHING,Reset,False,791.6588195850145,1932.4837109588707,,,,,,,,,,0.0,0,False,-1.1333333333333335,-0.8500000000000004,-1.0,-0.75,6.561899994267151,152.39488576077918
run_1788625614,34,1.1333333333333335,SIMULATION,SEARCHING,SEARCHING,Reset,False,792.837330886992,1933.6622222608482,,,,,,,,,,0.0,0,False,-1.166666666666667,-0.8750000000000004,-1.0,-0.75,10.406900008092634,96.09009399748032
run_1788625614,35,1.166666666666667,SIMULATION,SEARCHING,SEARCHING,Reset,False,794.0158421889696,1934.8407335628258,,,,,,,,,,0.0,0,False,-1.2000000000000004,-0.9000000000000005,-1.0,-0.75,5.863699989276938,170.54078514056303
run_1788625614,36,1.2000000000000004,SIMULATION,SEARCHING,SEARCHING,Reset,False,795.1943534909472,1936.0192448648033,,,,,,,,,,0.0,0,False,-1.2333333333333338,-0.9250000000000005,-1.0,-0.75,6.20939998771064,161.04615614699557
run_1788625614,37,1.2333333333333338,SIMULATION,SEARCHING,SEARCHING,Reset,False,796.3728647929247,1937.197756166781,,,,,,,,,,0.0,0,False,-1.2666666666666673,-0.9500000000000005,-1.0,-0.75,7.125499992980622,140.34102883799127
run_1788625614,38,1.2666666666666673,SIMULATION,SEARCHING,SEARCHING,Reset,False,797.5513760949023,1938.3762674687584,,,,,,,,,,0.0,0,False,-1.3000000000000007,-0.9750000000000005,-1.0,-0.75,6.404800005839206,156.13290018241128
run_1788625614,39,1.3000000000000007,SIMULATION,SEARCHING,SEARCHING,Reset,False,798.7298873968798,1939.554778770736,,,,,,,,,,0.0,0,False,-1.3333333333333341,-1.0000000000000004,-1.0,-0.75,8.56430000567343,116.76377512902967
run_1788625614,40,1.3333333333333341,SIMULATION,SEARCHING,SEARCHING,Reset,False,799.9083986988574,1940.7332900727135,,,,,,,,,,0.0,0,False,-1.3666666666666676,-1.0250000000000004,-1.0,-0.75,6.716599993524142,148.88485259865962
run_1788625614,41,1.3666666666666676,SIMULATION,SEARCHING,SEARCHING,Reset,False,801.0869100008349,1941.911801374691,,,,,,,,,,0.0,0,False,-1.400000000000001,-1.0500000000000003,-1.0,-0.75,5.794400000013411,172.58042247647478
run_1788625614,42,1.400000000000001,SIMULATION,SEARCHING,SEARCHING,Reset,False,802.2654213028125,1943.0903126766686,,,,,,,,,,0.0,0,False,-1.4333333333333345,-1.0750000000000002,-1.0,-0.75,6.105000007664785,163.80016359451383
run_1788625614,43,1.4333333333333345,SIMULATION,SEARCHING,SEARCHING,Reset,False,803.44393260479,1944.2688239786462,,,,,,,,,,0.0,0,False,-1.466666666666668,-1.1,-1.0,-0.75,5.840800004079938,171.20942324706823
run_1788625614,44,1.466666666666668,SIMULATION,SEARCHING,SEARCHING,Reset,False,804.6224439067676,1945.4473352806237,,,,,,,,,,0.0,0,False,-1.5000000000000013,-1.125,-1.0,-0.75,4.86270000692457,205.6470682081935
run_1788625614,45,1.5000000000000013,SIMULATION,SEARCHING,SEARCHING,Reset,False,805.8009552087451,1946.6258465826013,,,,,,,,,,0.0,0,False,-1.5333333333333348,-1.15,-1.0,-0.75,5.084599994006567,196.67230483789135
run_1788625614,46,1.5333333333333348,SIMULATION,SEARCHING,SEARCHING,Reset,False,806.9794665107227,1947.8043578845788,,,,,,,,,,0.0,0,False,-1.5666666666666682,-1.1749999999999998,-1.0,-0.75,6.151599998702295,162.55933419125984
run_1788625614,47,1.5666666666666682,SIMULATION,SEARCHING,SEARCHING,Reset,False,808.1579778127002,1948.9828691865564,,,,,,,,,,0.0,0,False,-1.6000000000000016,-1.1999999999999997,-1.0,-0.75,6.82950000918936,146.42360328786307
run_1788625614,48,1.6000000000000016,SIMULATION,SEARCHING,SEARCHING,Reset,False,809.3364891146778,1950.161380488534,,,,,,,,,,0.0,0,False,-1.633333333333335,-1.2249999999999996,-1.0,-0.75,5.703699993318878,175.32478937731057
run_1788625614,49,1.633333333333335,SIMULATION,SEARCHING,SEARCHING,Reset,False,810.5150004166553,1951.3398917905115,,,,,,,,,,0.0,0,False,-1.6666666666666685,-1.2499999999999996,-1.0,-0.75,5.6748999923001975,176.21455908594288
run_1788625614,50,1.6666666666666685,SIMULATION,SEARCHING,SEARCHING,Reset,False,811.6935117186329,1952.518403092489,,,,,,,,,,0.0,0,False,-1.700000000000002,-1.2749999999999995,-1.0,-0.75,10.312300000805408,96.97157762302282
run_1788625614,51,1.700000000000002,SIMULATION,SEARCHING,SEARCHING,Reset,False,812.8720230206104,1953.6969143944666,,,,,,,,,,0.0,0,False,-1.7333333333333354,-1.2999999999999994,-1.0,-0.75,8.803099990473129,113.59634686442477
run_1788625614,52,1.7333333333333354,SIMULATION,SEARCHING,SEARCHING,Reset,False,814.050534322588,1954.8754256964442,,,,,,,,,,0.0,0,False,-1.7666666666666688,-1.3249999999999993,-1.0,-0.75,9.183999995002523,108.88501748085261
run_1788625614,53,1.7666666666666688,SIMULATION,SEARCHING,SEARCHING,Reset,False,815.2290456245655,1956.0539369984217,,,,,,,,,,0.0,0,False,-1.8000000000000023,-1.3499999999999992,-1.0,-0.75,8.834400010528043,113.1938783401578
run_1788625614,54,1.8000000000000023,SIMULATION,SEARCHING,SEARCHING,Reset,False,816.4075569265431,1957.2324483003993,,,,,,,,,,0.0,0,False,-1.8333333333333357,-1.3749999999999991,-1.0,-0.75,11.053199996240437,90.47153768502636
run_1788625614,55,1.8333333333333357,SIMULATION,SEARCHING,SEARCHING,Reset,False,817.5860682285206,1958.4109596023768,,,,,,,,,,0.0,0,False,-1.8666666666666691,-1.399999999999999,-1.0,-0.75,9.17469999694731,108.99538953129029
run_1788625614,56,1.8666666666666691,SIMULATION,SEARCHING,SEARCHING,Reset,False,818.7645795304982,1959.5894709043544,,,,,,,,,,0.0,0,False,-1.9000000000000026,-1.424999999999999,-1.0,-0.75,8.73840000713244,114.43742552226745
run_1788625614,57,1.9000000000000026,SIMULATION,SEARCHING,SEARCHING,Reset,False,819.9430908324757,1960.767982206332,,,,,,,,,,0.0,0,False,-1.933333333333336,-1.4499999999999988,-1.0,-0.75,8.204900004784577,121.87838967164298
run_1788625614,58,1.933333333333336,SIMULATION,SEARCHING,SEARCHING,Reset,False,821.1216021344533,1961.9464935083095,,,,,,,,,,0.0,0,False,-1.9666666666666694,-1.4749999999999988,-1.0,-0.75,11.463800008641556,87.23111003735127
run_1788625614,59,1.9666666666666694,SIMULATION,SEARCHING,SEARCHING,Reset,False,822.3001134364308,1963.125004810287,,,,,,,,,,0.0,0,False,-2.0000000000000027,-1.4999999999999987,-1.0,-0.75,9.390699997311458,106.4883342334755
run_1788625614,60,2.0000000000000027,SIMULATION,SEARCHING,SEARCHING,Reset,False,823.4786247384084,1964.3035161122646,,,,,,,,,,0.0,0,False,-2.033333333333336,-1.5249999999999986,-1.0,-0.75,10.72990000830032,93.19751341824536
run_1788625614,61,2.033333333333336,SIMULATION,SEARCHING,SEARCHING,Reset,False,824.6571360403859,1965.482027414242,,,,,,,,,,0.0,0,False,-2.066666666666669,-1.5499999999999985,-1.0,-0.75,9.041799989063293,110.59744754468932
run_1788625614,62,2.066666666666669,SIMULATION,SEARCHING,SEARCHING,Reset,False,825.8356473423635,1966.6605387162197,,,,,,,,,,0.0,0,False,-2.1000000000000023,-1.5749999999999984,-1.0,-0.75,6.4258000056724995,155.6226460700972
run_1788625614,63,2.1000000000000023,SIMULATION,SEARCHING,SEARCHING,Reset,False,827.014158644341,1967.8390500181972,,,,,,,,,,0.0,0,False,-2.1333333333333355,-1.5999999999999983,-1.0,-0.75,10.339700005715713,96.71460481901865
run_1788625614,64,2.1333333333333355,SIMULATION,SEARCHING,SEARCHING,Reset,False,828.1926699463186,1969.0175613201748,,,,,,,,,,0.0,0,False,-2.1666666666666687,-1.6249999999999982,-1.0,-0.75,7.755900005577132,128.93410168786568
run_1788625614,65,2.1666666666666687,SIMULATION,SEARCHING,SEARCHING,Reset,False,829.3711812482961,1970.1960726221523,,,,,,,,,,0.0,0,False,-2.200000000000002,-1.6499999999999981,-1.0,-0.75,10.593400002107956,94.3983989843688
run_1788625614,66,2.200000000000002,SIMULATION,SEARCHING,SEARCHING,Reset,False,830.5496925502737,1971.3745839241299,,,,,,,,,,0.0,0,False,-2.233333333333335,-1.674999999999998,-1.0,-0.75,9.428499994101003,106.06140962249096
run_1788625614,67,2.233333333333335,SIMULATION,SEARCHING,SEARCHING,Reset,False,831.7282038522512,1972.5530952261074,,,,,,,,,,0.0,0,False,-2.2666666666666684,-1.699999999999998,-1.0,-0.75,11.167599994223565,89.54475451460023
run_1788625614,68,2.2666666666666684,SIMULATION,SEARCHING,SEARCHING,Reset,False,832.9067151542288,1973.731606528085,,,,,,,,,,0.0,0,False,-2.3000000000000016,-1.7249999999999979,-1.0,-0.75,12.038000000757165,83.07027744950175
run_1788625614,69,2.3000000000000016,SIMULATION,SEARCHING,SEARCHING,Reset,False,834.0852264562063,1974.9101178300625,,,,,,,,,,0.0,0,False,-2.333333333333335,-1.7499999999999978,-1.0,-0.75,23.979600009624846,41.70211344637207
run_1788625614,70,2.333333333333335,SIMULATION,SEARCHING,SEARCHING,Reset,False,835.2637377581839,1976.08862913204,,,,,,,,,,0.0,0,False,-2.366666666666668,-1.7749999999999977,-1.0,-0.75,18.66310001059901,53.581666466561686
run_1788625614,71,2.366666666666668,SIMULATION,SEARCHING,SEARCHING,Reset,False,836.4422490601614,1977.2671404340176,,,,,,,,,,0.0,0,False,-2.4000000000000012,-1.7999999999999976,-1.0,-0.75,18.29209999414161,54.66840878413462
run_1788625614,72,2.4000000000000012,SIMULATION,SEARCHING,SEARCHING,Reset,False,837.620760362139,1978.4456517359952,,,,,,,,,,0.0,0,False,-2.4333333333333345,-1.8249999999999975,-1.0,-0.75,11.953399996855296,83.65820605543864
run_1788625614,73,2.4333333333333345,SIMULATION,SEARCHING,SEARCHING,Reset,False,838.7992716641165,1979.6241630379727,,,,,,,,,,0.0,0,False,-2.4666666666666677,-1.8499999999999974,-1.0,-0.75,9.536300000036135,104.8624728664378
run_1788625614,74,2.4666666666666677,SIMULATION,SEARCHING,SEARCHING,Reset,False,839.9777829660941,1980.8026743399503,,,,,,,,,,0.0,0,False,-2.500000000000001,-1.8749999999999973,-1.0,-0.75,12.312500010011718,81.21827404563375
run_1788625614,75,2.500000000000001,SIMULATION,SEARCHING,SEARCHING,Reset,False,841.1562942680716,1981.9811856419278,,,,,,,,,,0.0,0,False,-2.533333333333334,-1.8999999999999972,-1.0,-0.75,8.707700006198138,114.84088786800191
run_1788625614,76,2.533333333333334,SIMULATION,SEARCHING,SEARCHING,Reset,False,842.3348055700492,1983.1596969439054,,,,,,,,,,0.0,0,False,-2.5666666666666673,-1.9249999999999972,-1.0,-0.75,7.071300002280623,141.4167125814888
run_1788625614,77,2.5666666666666673,SIMULATION,SEARCHING,SEARCHING,Reset,False,843.5133168720267,1984.338208245883,,,,,,,,,,0.0,0,False,-2.6000000000000005,-1.949999999999997,-1.0,-0.75,9.863600003882311,101.38286220106251
run_1788625614,78,2.6000000000000005,SIMULATION,SEARCHING,SEARCHING,Reset,False,844.6918281740043,1985.5167195478605,,,,,,,,,,0.0,0,False,-2.6333333333333337,-1.974999999999997,-1.0,-0.75,8.42430000193417,118.70422465610268
run_1788625614,79,2.6333333333333337,SIMULATION,SEARCHING,SEARCHING,Reset,False,845.8703394759818,1986.695230849838,,,,,,,,,,0.0,0,False,-2.666666666666667,-1.999999999999997,-1.0,-0.75,5.215400000452064,191.73984735846173
run_1788625614,80,2.666666666666667,SIMULATION,SEARCHING,SEARCHING,Reset,False,847.0488507779594,1987.8737421518156,,,,,,,,,,0.0,0,False,-2.7,-2.024999999999997,-1.0,-0.75,6.121500002336688,163.35865386233468
run_1788625614,81,2.7,SIMULATION,SEARCHING,SEARCHING,Reset,False,848.2273620799369,1989.0522534537931,,,,,,,,,,0.0,0,False,-2.7333333333333334,-2.0499999999999967,-1.0,-0.75,5.925100005697459,168.77352264745232
run_1788625614,82,2.7333333333333334,SIMULATION,SEARCHING,SEARCHING,Reset,False,849.4058733819145,1989.7692352442293,,,,,,,,,,0.0,0,False,-2.7666666666666666,-2.0749999999999966,-1.0,-0.75,6.569899996975437,152.20931832453564
run_1788625614,83,2.7666666666666666,SIMULATION,SEARCHING,SEARCHING,Reset,False,850.584384683892,1988.5907239422518,,,,,,,,,,0.0,0,False,-2.8,-2.0999999999999965,-1.0,-0.75,5.572399997618049,179.45588981901068
run_1788625614,84,2.8,SIMULATION,SEARCHING,SEARCHING,Reset,False,851.7628959858696,1987.4122126402742,,,,,,,,,,0.0,0,False,-2.833333333333333,-2.1249999999999964,-1.0,-0.75,6.197700000484474,161.35017827933427
run_1788625614,85,2.833333333333333,SIMULATION,SEARCHING,SEARCHING,Reset,False,852.9414072878471,1986.2337013382967,,,,,,,,,,0.0,0,False,-2.8666666666666663,-2.1499999999999964,-1.0,-0.75,5.532800001674332,180.74031226456418
run_1788625614,86,2.8666666666666663,SIMULATION,SEARCHING,SEARCHING,Reset,False,854.1199185898247,1985.0551900363191,,,,,,,,,,0.0,0,False,-2.8999999999999995,-2.1749999999999963,-1.0,-0.75,6.50050000695046,153.83432027240684
run_1788625614,87,2.8999999999999995,SIMULATION,SEARCHING,SEARCHING,Reset,False,855.2984298918022,1983.8766787343416,,,,,,,,,,0.0,0,False,-2.9333333333333327,-2.199999999999996,-1.0,-0.75,5.588499989244156,178.938892712649
run_1788625614,88,2.9333333333333327,SIMULATION,SEARCHING,SEARCHING,Reset,False,856.4769411937798,1982.698167432364,,,,,,,,,,0.0,0,False,-2.966666666666666,-2.224999999999996,-1.0,-0.75,6.798900009016506,147.08261611052208
run_1788625614,89,2.966666666666666,SIMULATION,SEARCHING,SEARCHING,Reset,False,857.6554524957573,1981.5196561303865,,,,,,,,,,0.0,0,False,-2.999999999999999,-2.249999999999996,-1.0,-0.75,7.659399998374283,130.55852941643616
run_1788625614,90,2.999999999999999,SIMULATION,SEARCHING,SEARCHING,Reset,False,858.8339637977349,1980.341144828409,,,,,,,,,,0.0,0,False,-3.0333333333333323,-2.274999999999996,-1.0,-0.75,7.868899992899969,127.08256565749852
run_1788625614,91,3.0333333333333323,SIMULATION,SEARCHING,SEARCHING,Reset,False,860.0124750997124,1979.1626335264314,,,,,,,,,,0.0,0,False,-3.0666666666666655,-2.299999999999996,-1.0,-0.75,4.960100006428547,201.6088382701857
run_1788625614,92,3.0666666666666655,SIMULATION,SEARCHING,SEARCHING,Reset,False,861.19098640169,1977.9841222244538,,,,,,,,,,0.0,0,False,-3.0999999999999988,-2.3249999999999957,-1.0,-0.75,11.737099994206801,85.19992165812509
run_1788625614,93,3.0999999999999988,SIMULATION,SEARCHING,SEARCHING,Reset,False,862.3694977036675,1976.8056109224763,,,,,,,,,,0.0,0,False,-3.133333333333332,-2.3499999999999956,-1.0,-0.75,9.623999998439103,103.90689943497381
run_1788625614,94,3.133333333333332,SIMULATION,SEARCHING,SEARCHING,Reset,False,863.5480090056451,1975.6270996204987,,,,,,,,,,0.0,0,False,-3.166666666666665,-2.3749999999999956,-1.0,-0.75,11.589500005356967,86.28499931297934
run_1788625614,95,3.166666666666665,SIMULATION,SEARCHING,SEARCHING,Reset,False,864.7265203076226,1974.4485883185212,,,,,,,,,,0.0,0,False,-3.1999999999999984,-2.3999999999999955,-1.0,-0.75,10.639599990099669,93.988495895571
run_1788625614,96,3.1999999999999984,SIMULATION,SEARCHING,SEARCHING,Reset,False,865.9050316096002,1973.2700770165436,,,,,,,,,,0.0,0,False,-3.2333333333333316,-2.4249999999999954,-1.0,-0.75,9.978500005672686,100.21546318900728
run_1788625614,97,3.2333333333333316,SIMULATION,SEARCHING,SEARCHING,Reset,False,867.0835429115778,1972.091565714566,,,,,,,,,,0.0,0,False,-3.266666666666665,-2.4499999999999953,-1.0,-0.75,8.74360000307206,114.36936726847641
run_1788625614,98,3.266666666666665,SIMULATION,SEARCHING,SEARCHING,Reset,False,868.2620542135553,1970.9130544125885,,,,,,,,,,0.0,0,False,-3.299999999999998,-2.474999999999995,-1.0,-0.75,9.059000003617257,110.38745994046806
run_1788625614,99,3.299999999999998,SIMULATION,SEARCHING,SEARCHING,Reset,False,869.4405655155329,1969.734543110611,,,,,,,,,,0.0,0,False,-3.3333333333333313,-2.499999999999995,-1.0,-0.75,7.1764999884180725,139.34369143926267
run_1788625614,100,3.3333333333333313,SIMULATION,SEARCHING,SEARCHING,Reset,False,870.6190768175104,1968.5560318086334,,,,,,,,,,0.0,0,False,-3.3666666666666645,-2.524999999999995,-1.0,-0.75,9.0970000019297,109.9263493226201
run_1788625614,101,3.3666666666666645,SIMULATION,SEARCHING,SEARCHING,Reset,False,871.797588119488,1967.3775205066559,,,,,,,,,,0.0,0,False,-3.3999999999999977,-2.549999999999995,-1.0,-0.75,9.788899988052435,102.15652435110397
run_1788625614,102,3.3999999999999977,SIMULATION,SEARCHING,SEARCHING,Reset,False,872.9760994214655,1966.1990092046783,,,,,,,,,,0.0,0,False,-3.433333333333331,-2.574999999999995,-1.0,-0.75,9.792400000151247,102.120011435864
run_1788625614,103,3.433333333333331,SIMULATION,SEARCHING,SEARCHING,Reset,False,874.154610723443,1965.0204979027008,,,,,,,,,,0.0,0,False,-3.466666666666664,-2.5999999999999948,-1.0,-0.75,9.139499990851618,109.41517599441674
run_1788625614,104,3.466666666666664,SIMULATION,SEARCHING,SEARCHING,Reset,False,875.3331220254206,1963.8419866007232,,,,,,,,,,0.0,0,False,-3.4999999999999973,-2.6249999999999947,-1.0,-0.75,5.866499996045604,170.45938816569742
run_1788625614,105,3.4999999999999973,SIMULATION,SEARCHING,SEARCHING,Reset,False,876.5116333273982,1962.6634752987457,,,,,,,,,,0.0,0,False,-3.5333333333333306,-2.6499999999999946,-1.0,-0.75,6.182700002682395,161.7416338438134
run_1788625614,106,3.5333333333333306,SIMULATION,SEARCHING,SEARCHING,Reset,False,877.6901446293757,1961.484963996768,,,,,,,,,,0.0,0,False,-3.5666666666666638,-2.6749999999999945,-1.0,-0.75,6.999999997788109,142.8571429022835
run_1788625614,107,3.5666666666666638,SIMULATION,SEARCHING,SEARCHING,Reset,False,878.8686559313533,1960.3064526947906,,,,,,,,,,0.0,0,False,-3.599999999999997,-2.6999999999999944,-1.0,-0.75,6.955800010473467,143.76491539352523
run_1788625614,108,3.599999999999997,SIMULATION,SEARCHING,SEARCHING,Reset,False,880.0471672333308,1959.127941392813,,,,,,,,,,0.0,0,False,-3.63333333333333,-2.7249999999999943,-1.0,-0.75,10.535199995501898,94.91988765538
